gys_id,name,description,status,point_order,elevation,latitude,longitude,egsa87_x,egsa87_y,egsa87_z,prefecture,year_established,map_sheet_id,map_sheet_name_gr,map_sheet_name_en
001001,ΕΚΒΟΛΑΙ ΝΕΣΤΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,4,40.8451696910754,24.7997459972554,567268.26,4521591.41,2.31,,,1,ΑΒΔΗΡΑ,AVDHIRA
001002,ΕΚΒΟΛΗ ΝΕΣΤΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,5,40.8518730729513,24.8085907196472,568007,4522342.39,3.15,,,1,ΑΒΔΗΡΑ,AVDHIRA
001003,ΜΕΓΑΛΟ ΚΑΜΟΥΣΙ,ΒΑΘΡΟ,UNKNOWN,IV,5,40.8564792722188,24.7724549630487,564956.56,4522826.23,3.56,,,1,ΑΒΔΗΡΑ,AVDHIRA
001004,ΓΑΙΔΟΥΡΟΝΗΣΙ,ΒΑΘΡΟ,UNKNOWN,IV,5,40.8648659190665,24.820271018143,568978.04,4523793.87,3.04,,,1,ΑΒΔΗΡΑ,AVDHIRA
001005,ΤΗΓΑΝΙ, ,UNKNOWN,IV,6,40.884554824487,24.8474753734359,571249.53,4526001.36,4.45,,,1,ΑΒΔΗΡΑ,AVDHIRA
001006,ΚΑΜΠΟΥΚ,ΒΑΘΡΟ,UNKNOWN,III,7,40.894486668591,24.86013844721,572305.56,4527114.3,5.36,,,1,ΑΒΔΗΡΑ,AVDHIRA
001007,ΜΠΟΜΠΟΡΜΑΝ, ,UNKNOWN,IV,8,40.9054273422577,24.8437788730804,570915.76,4528315.41,6.46,,,1,ΑΒΔΗΡΑ,AVDHIRA
001008,ΜΑΥΡΟΥΔΗ ΜΑΝΤΡΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,3,40.9147982723941,24.8646599715166,572664.16,4529372.85,1.77,,,1,ΑΒΔΗΡΑ,AVDHIRA
001009,ΝΕΡΟΠΗΓΗ,ΒΑΘΡΟ,UNKNOWN,IV,11,40.9149752220206,24.7890475654915,566296.54,4529332.31,9.85,,,1,ΑΒΔΗΡΑ,AVDHIRA
001010,ΑΓ.ΣΩΤΗΡΑ, ,OK,IV,5,40.9169607698269,24.89186433017,574952.64,4529635.91,3.15,,,1,ΑΒΔΗΡΑ,AVDHIRA
001011,ΑΚΑΡΤΣΑ, ,OK,IV,9,40.9161493533678,24.8294323390808,569696.16,4529494.11,7.83,,,1,ΑΒΔΗΡΑ,AVDHIRA
001012,ΤΖΙΛΑΡΗ, ,OK,IV,7,40.9261441792649,24.8512742753503,571524.67,4530621.31,5.88,,,1,ΑΒΔΗΡΑ,AVDHIRA
001013,ΠΑΛΙΟ ΧΩΡΙΟ,ΒΑΘΡΟ,UNKNOWN,IV,14,40.9248125529794,24.7501401015926,563010.73,4530395.53,13.02,,,1,ΑΒΔΗΡΑ,AVDHIRA
001014,ΠΗΓΑΔΑΚΙ,ΒΑΘΡΟ,UNKNOWN,IV,4,40.9296942048925,24.9230357419371,577562.64,4531076.69,3.39,,,1,ΑΒΔΗΡΑ,AVDHIRA
001015,ΤΡΙΦΥΛΛΙΩΝΕΣ,ΒΑΘΡΟ,UNKNOWN,IV,7,40.9315216205116,24.9448749752569,579399.16,4531299.19,5.6,,,1,ΑΒΔΗΡΑ,AVDHIRA
001016,ΓΕΦ.ΠΑΛ.ΕΡΑΣΜΙΟΥ,ΒΑΘΡΟ,UNKNOWN,IV,11,40.9302244530009,24.8121656991587,568227.63,4531042.95,8.91,,,1,ΑΒΔΗΡΑ,AVDHIRA
001017,ΕΚΚΛ.ΑΓ.ΙΩΑΝΝΟΥ, ,OK,IV,23,40.9313696740647,24.8305260742115,569772.22,4531184.6,22.25,,,1,ΑΒΔΗΡΑ,AVDHIRA
001018,ΑΓ.ΣΩΤΗΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,4,40.9327007532754,24.8824179440925,574139.54,4531375.15,2.91,,,1,ΑΒΔΗΡΑ,AVDHIRA
001019,ΜΕΓΑΛΟ ΔΑΣΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,14,40.9349877293322,24.7734436585822,564962.87,4531542.17,13.8,,,1,ΑΒΔΗΡΑ,AVDHIRA
001020,ΜΑΝΔΡΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,5,40.9376575005111,24.9160162768051,576962.39,4531954.49,4.67,,,1,ΑΒΔΗΡΑ,AVDHIRA
001021,ΣΙΔΗΡΟΠΟΡΤΑ,ΒΑΘΡΟ,UNKNOWN,III,39,40.9389502180278,24.9800676664466,582352.82,4532156.46,38.42,,,1,ΑΒΔΗΡΑ,AVDHIRA
001022,ΑΣΠΡΟΠΕΤΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,4,40.9411099803132,24.9657333783989,581143.49,4532382.79,3.09,,,1,ΑΒΔΗΡΑ,AVDHIRA
001023,ΠΑΡΑΛΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,27,40.9425363567053,24.9882866974441,583040.21,4532562.35,25.42,,,1,ΑΒΔΗΡΑ,AVDHIRA
001024,ΝΑΣΤΑ,ΒΑΘΡΟ,UNKNOWN,III,16,40.9400066655917,24.7521810776125,563168.07,4532083.71,15.34,,,1,ΑΒΔΗΡΑ,AVDHIRA
001025,ΜΝΗΜΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,7,40.9437842641812,24.8374476225114,570341.75,4532568.31,6.03,,,1,ΑΒΔΗΡΑ,AVDHIRA
001026,ΥΔΑΤΟΠΥΡΓ.ΜΑΓΓΑΝ, ,OK,IV,24,40.9480286749429,24.8716179872475,573213.34,4533067.6,22.47,,,1,ΑΒΔΗΡΑ,AVDHIRA
001027,ΑΕΤΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,37,40.9553119759553,24.9465976516832,579515.6,4533941.76,35.88,,,1,ΑΒΔΗΡΑ,AVDHIRA
001028,ΣΚΙΠΑ,ΒΑΘΡΟ,UNKNOWN,IV,11,40.9592179135396,24.986301173056,582852.18,4534412.31,9.54,,,1,ΑΒΔΗΡΑ,AVDHIRA
001029,ΓΑΛΑΖΙΟΣ ΛΟΦΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,60,40.9649971871105,24.9389496526414,578860.39,4535009.99,59.37,,,1,ΑΒΔΗΡΑ,AVDHIRA
001030,ΤΡΙΓΩΝΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,24,40.9664827784694,24.9100269633757,576424.88,4535149.16,23.68,,,1,ΑΒΔΗΡΑ,AVDHIRA
001031,ΜΙΚΡΟΛΙΜΝΗ,ΒΑΘΡΟ,UNKNOWN,IV,18,40.9636071482032,24.7547764953166,563363.93,4534705.5,16.6,,,1,ΑΒΔΗΡΑ,AVDHIRA
001032,ΑΣΠΡΟΛΟΦΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,63,40.9726838612772,24.970588653613,581513.28,4535892.39,62.32,,,1,ΑΒΔΗΡΑ,AVDHIRA
001033,ΑΓ.ΓΕΩΡΓΙΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,22,40.9718904173881,24.8770527473673,573644.2,4535721.1,20.48,,,1,ΑΒΔΗΡΑ,AVDHIRA
001034,ΚΡΑΒΑΡΑ,ΒΑΘΡΟ,UNKNOWN,III,41,40.9747589890505,24.9016957562143,575714.36,4536060.65,39.34,,,1,ΑΒΔΗΡΑ,AVDHIRA
001035,ΜΥΡΩΔΑΤΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,68,40.9791673087653,24.93672148088,578656.03,4536581.03,66.75,,,1,ΑΒΔΗΡΑ,AVDHIRA
001036,ΛΕΟΝΤΑΡΙΟΝ, ,OK,IV,17,40.9785995497459,24.8436638178803,570827.69,4536438.23,15.46,,,1,ΑΒΔΗΡΑ,AVDHIRA
001037,ΑΓ.ΑΘΑΝΑΣΙΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,115,40.9809420588694,24.9613407649895,580725.09,4536800.55,114.45,,,1,ΑΒΔΗΡΑ,AVDHIRA
001038,ΥΔΑΤΟΠΥΡΓ.ΕΥΛΑΛ.,ΑΠΟ ΚΟΡΥΦΗ ΕΠΙ ΥΔΑΤΟΠΥΡΓΟΥ,UNKNOWN,IV,39,40.9814300317356,24.797695371894,566957.47,4536716.12,37.86,,,1,ΑΒΔΗΡΑ,AVDHIRA
001040,ΑΣΤΟΛΟΦΟΣ, ,OK,IV,21,40.9852687259125,24.8797490457659,573856.11,4537208.53,20.02,,,1,ΑΒΔΗΡΑ,AVDHIRA
001041,ΥΔΑΤΟΠΥΡΓ.ΟΡΦΑΝ.,ΑΠΟ ΚΟΡΥΦΗ ΕΠΙ ΥΔΑΤΟΠΥΡΓΟΥ,UNKNOWN,IV,40,40.9868100858299,24.7889274689475,566214.46,4537306.67,39.31,,,1,ΑΒΔΗΡΑ,AVDHIRA
001042,ΣΑΜΑΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,28,40.989138379557,24.8944655781266,575089.7,4537650.68,27.02,,,1,ΑΒΔΗΡΑ,AVDHIRA
001043,ΕΞΟΧΗ ΞΑΝΘΑΚΗ, ,OK,IV,15,40.9890776156239,24.8717548464885,573179.4,4537624.62,13.63,,,1,ΑΒΔΗΡΑ,AVDHIRA
001044,ΜΑΥΡΟΠΟΥΛΙ,ΒΑΘΡΟ,UNKNOWN,IV,58,40.9936718867961,24.9238697318822,577557.78,4538179.7,56.18,,,1,ΑΒΔΗΡΑ,AVDHIRA
001045,ΞΑΝΘΟΤΟΥΜΠΑ,ΒΑΘΡΟ,UNKNOWN,IV,86,40.9940790400893,24.9446206692114,579302.69,4538243.57,84.88,,,1,ΑΒΔΗΡΑ,AVDHIRA
001046,ΚΕΡΑΤΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,23,40.9966922674213,24.7609396838734,563850.57,4538382.82,22.16,,,1,ΑΒΔΗΡΑ,AVDHIRA
002001,ΠΑΛΙΟΜΑΝΔΡΑ,ΒΑΘΡΟ,UNKNOWN,I,-999,37.280573459923,27.0885678634451,773682.87,4130182.5,0,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002002,Ν. ΚΟΥΝΕΛΟΝΗΣΙ,ΒΑΘΡΟ,UNKNOWN,III,55,37.4288198810044,26.9814138645766,763660.37,4146329.78,52.99,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002003,ΚΕΦΑΛΑ,ΒΑΘΡΟ,UNKNOWN,III,132,37.449496085937,26.9746823720205,762992.11,4148605.62,130.82,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002004,ΣΤΥΦΗ,ΒΑΘΡΟ,UNKNOWN,IV,196,37.452022131803,26.9536662842362,761123.79,4148827.42,194.42,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002005,ΣΤΥΦΗ,ΒΑΘΡΟ,UNKNOWN,I,204,37.4545301963681,26.9525357152561,761015.03,4149102.63,202.27,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002006,ΚΑΛΥΒΙΑ,ΒΑΘΡΟ,UNKNOWN,III,83,37.4610604611322,26.9963238804836,764866.13,4149949.78,81.78,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002008,ΔΕΝΔΡΑ,ΒΑΘΡΟ,UNKNOWN,III,207,37.46716010532,26.9517641641302,760902.81,4150502.17,206.13,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002009,Ν. ΠΙΤΤΑ,ΒΑΘΡΟ,UNKNOWN,III,16,37.4841574510893,26.9525431360681,760912.52,4152390.71,14.55,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
002010,Ν. ΣΤΡΟΓΓΥΛΗ,ΒΑΘΡΟ,UNKNOWN,III,41,37.4859292150724,26.9800739426686,763341.12,4152664.12,39.2,,,2,ΑΓΑΘΟΝΗΣΙΟΝ,AGATHONISION
003001,ΦΑΡΟΣ ΑΚΡ. ΚΑΤΕΛ,ΑΠΟ ΚΟΡΥΦΗ ΦΑΡΟΣ,UNKNOWN,IV,109,38.0619745827405,20.7435608087966,214145.88,4217411.68,107.49,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003002,ΜΟΥΝΤΑ, ,UNKNOWN,IV,45,38.0625925839769,20.7873038661917,217987.04,4217346.53,44.63,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003003,ΜΑΥΡΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,171,38.0680661431083,20.7291238195686,212902.74,4218132.37,169.19,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003005,ΓΟΥΛΑΚΙ,ΒΑΘΡΟ,UNKNOWN,IV,169,38.0731800581181,20.7586713440506,215515.38,4218609.05,167.53,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003006,ΘΗΡΑΜΩΝΑΣ,ΒΑΘΡΟ,UNKNOWN,III,191,38.0743384158904,20.7009802697456,210457.85,4218915.98,189.82,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003007,ΧΑΡΕΡΑ ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,317,38.077595830524,20.7327347335995,213256.84,4219178.99,315.32,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003008,ΑΛΕΙΜΑΤΑΣ,ΒΑΘΡΟ,UNKNOWN,IV,381,38.0838702143352,20.7661510222953,216213.03,4219772.74,379.12,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003009,ΑΓΡΑΠΙΔΟΥΛΑ,ΒΑΘΡΟ,UNKNOWN,IV,80,38.0848935648736,20.7962534234137,218857.86,4219794.71,78.5,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003010,ΜΑΝΔΡΑΚΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,155,38.0897689758357,20.6819695624621,208851.01,4220688.22,153.75,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003011,ΑΗΛΙΑΣ,ΒΑΘΡΟ,UNKNOWN,III,494,38.0922896459302,20.7780897251358,217292.88,4220670.84,492.65,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003012,ΚΑΜΠΟΥΛΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,608,38.0951095058639,20.7309814209232,213171.5,4221128.4,606.39,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003013,ΞΕΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,207,38.0994473311289,20.6692906537944,207777.31,4221802.37,206.55,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003014,ΑΓΡΙΝΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,846,38.1001581782448,20.7156455193385,211846.1,4221736.32,843.68,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003015,ΠΑΛΑΙΟΚΑΣΤΡΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,571,38.1046564681192,20.7601003029163,215762.77,4222098.48,570.56,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003016,ΚΑΜΠΟΥΛΙΕΡΗΣ,ΒΑΘΡΟ,UNKNOWN,IV,1234,38.1083998952874,20.7026526705131,210738.99,4222691.59,1232.35,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003017,ΜΕΓΑΛΗ ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,377,38.1087155268956,20.7949239059394,218832.58,4222442.9,376.16,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003018,ΑΝΝΙΝΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,421,38.1107547585183,20.7863466523402,218088.19,4222695.28,418.78,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003019,ΚΑΘΑΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,811,38.1124971440641,20.7239608752234,212623.84,4223080.13,809.38,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003020,ΓΡΑΔΟΝ,ΒΑΘΡΟ,UNKNOWN,IV,214,38.1160357736074,20.804113935624,219666.55,4223227.6,213.28,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003021,ΓΟΥΜΠΑΡΔΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,94,38.1170199502108,20.626692668911,204111.77,4223887.97,93.26,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003022,ΑΓ. ΘΩΜΑΣ,ΒΑΘΡΟ,UNKNOWN,IV,74,38.1181808203181,20.5951088199902,201346.76,4224118.07,71.81,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003023,ΑΓ. ΕΙΡΗΝΗ,ΒΑΘΡΟ,UNKNOWN,IV,379,38.11875460709,20.7379561766656,213875.62,4223731.41,377.25,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003024,ΚΡΟΥΚΟΥΜΠΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,1509,38.1217555923463,20.6894809615679,209636.72,4224215.23,1508.79,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003025,ΚΟΥΦΑΛΑ,ΒΑΘΡΟ,UNKNOWN,IV,1143,38.1227521518927,20.7089631681798,211348.98,4224265.01,1141.03,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003026,ΑΓ. ΓΕΩΡΓΙΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,89,38.1248168342601,20.5963979210647,201486.85,4224850.53,87.07,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003027,ΜΟΥΣΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,282,38.1293864418659,20.6150396667297,203139.99,4225297.92,281.34,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003028,ΣΠΗΛΙΑ ΝΥΦΗΣ,ΒΑΘΡΟ,UNKNOWN,III,1601,38.1300172970991,20.6794647271627,208791.27,4225163.69,1599.77,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003029,ΠΥΡΟΒΟΥΝΙ,ΒΑΘΡΟ,UNKNOWN,III,404,38.1314436574017,20.7783915831067,217470.33,4225015.89,403.02,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003030,ΑΙΝΟΣ,ΒΑΘΡΟ,UNKNOWN,I,1629,38.1366112282577,20.6710310329406,208078.11,4225922.14,1627.48,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003031,ΞΕΝΟΠΟΥΛΟ,ΒΑΘΡΟ,UNKNOWN,IV,388,38.1386763748317,20.7194996984187,212335.42,4225999.8,386.51,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003032,ΚΕΡ. ΡΑΝΤΑΡ,ΑΠΟ ΚΟΡΥΦΗ ΑΠΡΟΣΙΤΟ,UNKNOWN,IV,1697,38.1401763884257,20.6589593340102,207034.05,4226355.96,1695.72,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003033,ΑΡΙΑ,ΒΑΘΡΟ,UNKNOWN,IV,853,38.1420471306006,20.6282693904699,204351.11,4226661.02,851.76,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003034,ΔΗΜΗΣΙΑΝΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,269,38.1427680299346,20.7360063386898,213798.49,4226402.87,268,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003035,ΣΑΡΑΚΙΝΗΚΟ,ΒΑΘΡΟ,UNKNOWN,IV,106,38.1457787506592,20.7846464328104,218073.91,4226587.99,104.5,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003036,ΣΤΑΥΡΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,1535,38.145961880218,20.6492366792927,206204.92,4227028.92,1532.79,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003037,ΚΟΥΤΟΥΠΑΣ ΒΑΛ.,ΒΑΘΡΟ,UNKNOWN,IV,566,38.149006087586,20.5978761570535,201715.05,4227530.85,564.34,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003038,ΚΑΣΤΡΙ ΑΝΔΡ.,ΒΑΘΡΟ,UNKNOWN,IV,511,38.1500023661621,20.7095635072339,211508.99,4227287.86,509.4,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003039,ΒΟΥΝΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,1314,38.1538503020931,20.6328708838837,204802.12,4227956.54,1313,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003040,ΚΑΚΙΑ ΚΟΨΗ,ΒΑΘΡΟ,UNKNOWN,IV,532,38.1549695741624,20.7546472089654,215480.01,4227699.84,531.2,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003041,ΚΕΦΑΛΙ ΠΕΤΡΗ,ΒΑΘΡΟ,UNKNOWN,IV,1027,38.1566283384492,20.6127233538632,203047.45,4228329.27,1025.27,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003042,ΛΟΥΤΣΑ,ΒΑΘΡΟ,UNKNOWN,IV,535,38.1603690940556,20.6979716548505,210533.94,4228474.71,532.89,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003043,ΒΙΓΛΑ,ΒΑΘΡΟ,UNKNOWN,IV,1051,38.1648942547983,20.6155774631495,203331.13,4229237.66,1049.92,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003044,ΚΟΛΩΝΑ,ΒΑΘΡΟ,UNKNOWN,III,895,38.16636286242,20.7440894716853,214599.12,4228996.96,894.3,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003045,ΑΓ. ΝΙΚΟΛΑΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,604,38.1668448192891,20.6776919821725,208782.39,4229257.07,603.28,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003046,ΟΜΠΡΕΛΛΑ,ΒΑΘΡΟ,UNKNOWN,IV,920,38.1672553053676,20.6351616680174,205056.95,4229437.2,918.19,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003047,ΡΑΝΤΑΡ,ΒΑΘΡΟ,UNKNOWN,IV,988,38.1693012054953,20.6216398155674,203880.26,4229707.44,987.26,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003048,ΣΤΑΒΕΡΗΣ,ΒΑΘΡΟ,UNKNOWN,IV,689,38.1711160154467,20.7019371565347,210923.96,4229655.24,688.13,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003049,ΛΙΜΝΗ,ΒΑΘΡΟ,UNKNOWN,III,1090,38.1781358544804,20.6188874035339,203674.87,4230696.91,1089.27,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003050,ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,484,38.1808811163346,20.6702852560802,208189.33,4230838.41,482.88,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003051,ΚΟΚΚΙΝΗ ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,627,38.1811114238988,20.6580511437516,207118.34,4230902.6,624.92,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003052,ΝΙΠΟΛΑΣ,ΒΑΘΡΟ,UNKNOWN,IV,647,38.1843320079154,20.7344828299082,213827.59,4231021.14,645.44,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003053,ΓΙΟΥΠΑΡΙ,ΒΑΘΡΟ,UNKNOWN,III,1125,38.1853167080154,20.6153112101827,203390.66,4231505.45,1124.51,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003054,ΣΤΡΟΓΓΥΛΟ,ΒΑΘΡΟ,UNKNOWN,IV,968,38.1879190342777,20.6891980110836,209874.35,4231560.22,965.98,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003055,ΚΑΡΝΙΚΟΥ ΚΛΙΣΜΑ,ΒΑΘΡΟ,UNKNOWN,IV,974,38.1883352236503,20.628478169321,204556.45,4231798.41,972.36,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003056,ΚΑΣΤΡΙ,ΒΑΘΡΟ,UNKNOWN,III,1080,38.1913557258015,20.7036714181383,211155.92,4231896.45,1078.8,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003057,ΑΛΩΝΑΚΙ,ΒΑΘΡΟ,UNKNOWN,IV,690,38.1921358465953,20.5913930309394,201322.98,4232339.26,689.27,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003058,ΡΑΧΗ ΚΟΥΛΟΥΡ.,ΒΑΘΡΟ,UNKNOWN,IV,329,38.2006288766398,20.6701835029703,208259.26,4233030.74,328.32,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003059,ΚΑΒΕΛΑΡΟΠΕΤΡΑ,ΒΑΘΡΟ,UNKNOWN,IV,657,38.2034085513082,20.6111824040126,203102.44,4233526.9,655.11,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003060,ΚΟΨΗ ΣΠΑΡΤΩΝ,ΒΑΘΡΟ,UNKNOWN,IV,880,38.2057519001051,20.7107999811223,211837.19,4233472.2,879.1,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003061,ΛΑΧΑΝΑ ΡΑΧΗ,ΒΑΘΡΟ,UNKNOWN,IV,183,38.2095469188679,20.6482441488638,206373.37,4234090.02,181.96,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003062,ΛΙΜΠΙΔΙ,ΒΑΘΡΟ,UNKNOWN,IV,638,38.2127676237217,20.6006932639241,202221.85,4234599.48,637.9,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003063,ΣΤΑΥΡΟΣ,ΒΑΘΡΟ,UNKNOWN,IV,661,38.2135204263505,20.6966128333244,210625.37,4234378.76,659.65,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003064,ΠΑΛ. ΜΟΥΖΑΚΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,401,38.2141937716983,20.6652629810182,207882.52,4234551.98,399.07,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003065,ΕΡΕΙΠ. ΑΛΕΥΡΑΤ.,ΒΑΘΡΟ,UNKNOWN,IV,454,38.2231898113587,20.6549185028703,207012.69,4235583.26,453.45,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003066,ΧΑΛΙΩΤΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,135,38.2252829513956,20.6174198879136,203737.55,4235935,133.77,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003067,ΑΦΑΛΙ,ΒΑΘΡΟ,UNKNOWN,IV,560,38.2258551813725,20.5960740039445,201870.75,4236067.11,558.31,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003068,ΚΑΤΑΠΟΡΑΤΑ,ΒΑΘΡΟ,UNKNOWN,IV,89,38.226742514867,20.637956240935,205541.69,4236031.45,87.65,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
003069,ΑΥΓΟ,ΒΑΘΡΟ,UNKNOWN,III,931,38.2272685696873,20.6710976502135,208445.74,4235984.92,929.29,,,3,ΑΓ. ΕΙΡΗΝΗ,AYIA IRINI
